DQN_pickleBLUE
1 	 8 	 Driving (Occupied) 	 0.08314014518431127
0 	 0 	 Parked  	 0.08314014236162273
0 	 8 	 Crashed  	 0.08314014171997355
2 	 0 	 Parked  	 0.08314014171632336
0 	 1 	 Driving (Occupied) 	 0.08314014124630796
0 	 18 	 Driving (Occupied) 	 0.08314013808428368
1 	 23 	 Driving (Available) 	 0.08314013600146265
1 	 18 	 Driving (Occupied) 	 0.08314013574395755
0 	 7 	 Crashed  	 0.08314013463881717
1 	 25 	 Parked  	 0.08314013390009964
0 	 5 	 Crashed  	 0.0831401320229995
1 	 22 	 Driving (Available) 	 0.08314013200306958
1 	 3 	 Crashed  	 0.08314013060584335
0 	 12 	 Driving (Occupied) 	 0.08314012672742938
1 	 13 	 Driving (Occupied) 	 0.08314012661469437
0 	 25 	 Crashed  	 0.08314012318170644
0 	 11 	 Parked  	 0.08314012188923549
0 	 20 	 Parked  	 0.0831401215032436
0 	 15 	 Parked  	 0.0831401171666893
0 	 27 	 Parked  	 0.0831401169311191
0 	 5 	 Driving (Available) 	 0.08314011289719953
1 	 2 	 Driving (Available) 	 0.08314011121538994
0 	 17 	 Crashed  	 0.08314010973454083
0 	 23 	 Driving (Occupied) 	 0.08314010927375898
0 	 3 	 Crashed  	 0.0831401085162447
0 	 6 	 Driving (Occupied) 	 0.08314010719848224
0 	 17 	 Driving (Occupied) 	 0.08314010659649136
1 	 13 	 Driving (Available) 	 0.08314009975796303
1 	 0 	 Crashed  	 0.08314009903636671
0 	 21 	 Crashed  	 0.08314009868489014
1 	 22 	 Crashed  	 0.08314009108362384
1 	 4 	 Parked  	 0.08314008992710512
1 	 20 	 Crashed  	 0.08314008863467998
1 	 8 	 Parked  	 0.08314008599136079
1 	 14 	 Driving (Available) 	 0.08314008549453858
1 	 22 	 Driving (Occupied) 	 0.0831400852822295
1 	 2 	 Parked  	 0.08314008428562177
1 	 20 	 Driving (Occupied) 	 0.08314008377594824
0 	 4 	 Driving (Occupied) 	 0.08314007943868804
1 	 13 	 Crashed  	 0.08314007583011855
1 	 17 	 Driving (Available) 	 0.0831400742804896
1 	 22 	 Parked  	 0.08314007427399239
0 	 3 	 Driving (Occupied) 	 0.08314007082344803
1 	 24 	 Parked  	 0.08314006754295965
1 	 12 	 Crashed  	 0.08314006668192496
0 	 18 	 Driving (Available) 	 0.08314006605164045
1 	 11 	 Parked  	 0.08314006602477475
1 	 5 	 Crashed  	 0.08314006583739579
1 	 24 	 Driving (Occupied) 	 0.0831400655216762
1 	 2 	 Crashed  	 0.08314005940281155
1 	 19 	 Driving (Occupied) 	 0.08314005642180783
0 	 9 	 Parked  	 0.08314005452054339
1 	 10 	 Driving (Occupied) 	 0.08314005383218312
0 	 21 	 Driving (Occupied) 	 0.08314005332865715
1 	 15 	 Parked  	 0.08314005205698856
1 	 8 	 Driving (Available) 	 0.08314005163920571
1 	 12 	 Driving (Available) 	 0.08314005021909225
1 	 3 	 Driving (Available) 	 0.08314004834456655
0 	 10 	 Crashed  	 0.08314004619857769
1 	 26 	 Driving (Available) 	 0.0831400458366112
0 	 14 	 Driving (Occupied) 	 0.08314004260166931
0 	 17 	 Parked  	 0.08314003692219055
1 	 9 	 Driving (Occupied) 	 0.08314003584753538
1 	 6 	 Driving (Available) 	 0.08314003428002642
1 	 24 	 Driving (Available) 	 0.08314002650997775
1 	 15 	 Driving (Occupied) 	 0.08314002560638979
0 	 10 	 Driving (Available) 	 0.08314002247131212
1 	 6 	 Driving (Occupied) 	 0.08314002042050096
1 	 25 	 Driving (Available) 	 0.08314001975989031
0 	 1 	 Parked  	 0.0831400183382324
0 	 20 	 Crashed  	 0.08314001742204766
0 	 9 	 Driving (Available) 	 0.08314001725510813
0 	 19 	 Crashed  	 0.08314001672482264
1 	 10 	 Parked  	 0.08314001572345976
1 	 20 	 Parked  	 0.08314001006693197
1 	 16 	 Crashed  	 0.0831400075324957
1 	 19 	 Driving (Available) 	 0.08314000434339573
0 	 19 	 Driving (Occupied) 	 0.08314000257539272
0 	 9 	 Driving (Occupied) 	 0.08313999855895256
1 	 4 	 Crashed  	 0.08313999304101645
1 	 14 	 Parked  	 0.0831399824568913
0 	 11 	 Driving (Available) 	 0.08313997776600576
0 	 13 	 Driving (Available) 	 0.08313997647650524
1 	 4 	 Driving (Occupied) 	 0.08313996961013653
0 	 8 	 Parked  	 0.08313996776352393
0 	 23 	 Parked  	 0.08313996318520976
1 	 9 	 Parked  	 0.08313996167140056
1 	 20 	 Driving (Available) 	 0.08313995798109927
1 	 26 	 Parked  	 0.08313995140239583
1 	 10 	 Crashed  	 0.08313994906993764
1 	 0 	 Driving (Available) 	 0.08313994796113928
0 	 2 	 Driving (Available) 	 0.08313994364981186
1 	 23 	 Driving (Occupied) 	 0.08313994185969559
1 	 27 	 Parked  	 0.08313992511470125
1 	 12 	 Parked  	 0.08313992336136204
1 	 27 	 Crashed  	 0.08313991105570406
1 	 17 	 Driving (Occupied) 	 0.08313990076124778
0 	 13 	 Crashed  	 0.08313989725481227
1 	 9 	 Driving (Available) 	 0.08313989526471431
1 	 26 	 Crashed  	 0.08313989218180218
0 	 15 	 Driving (Available) 	 0.08313988728251122
1 	 21 	 Driving (Occupied) 	 0.08313988437836733
0 	 5 	 Driving (Occupied) 	 0.0831398729295572
1 	 18 	 Driving (Available) 	 0.0831398692952059
0 	 7 	 Driving (Occupied) 	 0.08313986826972031
0 	 2 	 Driving (Occupied) 	 0.08313986594880457
0 	 14 	 Driving (Available) 	 0.08313983533291566
0 	 24 	 Crashed  	 0.08313982517641083
0 	 14 	 Parked  	 0.08313981562010589
1 	 3 	 Driving (Occupied) 	 0.08313980005687853
0 	 8 	 Driving (Available) 	 0.08313979929673478
0 	 22 	 Parked  	 0.08313979567354095
0 	 19 	 Parked  	 0.08313958846265614
0 	 26 	 Driving (Available) 	 0.08313805926753128
0 	 19 	 Driving (Available) 	 0.08313549850768297
0 	 24 	 Driving (Available) 	 0.08313331746729972
0 	 27 	 Crashed  	 0.08313293877523383

0 	 24 	 Parked  	 0.16630740641626587
0 	 25 	 Parked  	 0.16629677484928315
0 	 27 	 Driving (Occupied) 	 0.16629090464347107
0 	 26 	 Parked  	 0.166290604163463
0 	 26 	 Driving (Occupied) 	 0.16629041327766056
0 	 26 	 Crashed  	 0.16628812217590982
0 	 22 	 Driving (Available) 	 0.16628492772863113
0 	 23 	 Driving (Available) 	 0.16628492191037195
0 	 21 	 Driving (Available) 	 0.16628472089881072
0 	 25 	 Driving (Available) 	 0.1662839040113013
0 	 20 	 Driving (Available) 	 0.166283711295896
0 	 21 	 Parked  	 0.1662818679478186
0 	 11 	 Crashed  	 0.1662810511699677
1 	 1 	 Crashed  	 0.16628099829698137
0 	 13 	 Driving (Occupied) 	 0.16628084599324403
1 	 7 	 Driving (Available) 	 0.16628084402442755
0 	 10 	 Parked  	 0.16628083738648652
1 	 9 	 Crashed  	 0.16628083253170708
1 	 18 	 Parked  	 0.16628080598066272
0 	 12 	 Driving (Available) 	 0.16628079577713897
0 	 9 	 Crashed  	 0.16628079493653766
0 	 7 	 Driving (Available) 	 0.1662807505441079
1 	 27 	 Driving (Available) 	 0.16628072439454714
0 	 22 	 Crashed  	 0.16628070475253529
0 	 27 	 Driving (Available) 	 0.16628069811852264
1 	 6 	 Crashed  	 0.1662806972380685
1 	 27 	 Driving (Occupied) 	 0.1662806724365636
